track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_proba,genre_acoustic_proba,genre_country_proba,genre_hiphop_proba,genre_pop_proba,genre_rnb_proba,genre_rock_proba
5yuShbu70mtHXY0yLzCQLQ,Go Flex,246dkjvS1zLTtiykXe5h60,Post Malone,5s0rmjP8XOPhP6HhqOhuyC,179613,2016-12-09,79,0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,81.967,2,hiphop,0.38948711035760003,0.0543478480282604,0.0871866417227242,0.38948711035760003,0.12298458516499754,0.31016686689947,0.03582694782694783
2habSXqcJGExM6JJyskY7O,Malibu,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,7CUczABBlsbd5fqng9mjxo,231905,2017-05-11,0,0.565,0.782,8,-6.413,1,0.0506,0.0577,4.16e-05,0.0757,0.4,140.004,5,rock,0.32878293539106235,0.03060047846889952,0.2936746387499749,0.028383606866628937,0.2376111301021102,0.08094721042132408,0.32878293539106235
3Dwq1oiOFys6Sxr5SslmXw,Carolina,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,189613,2017-05-12,70,0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,3,pop,0.6291111111111111,0.03,0.1408888888888889,0.016,0.6291111111111111,0.032,0.152
0lMbuWUpfTWhEmOKxppEau,Rollin (feat. Future & Khalid),7CajNmpbOovFoOoasH2HaY,Calvin Harris,2HaqChIDc5go3qxVunBDK0,272653,2017-06-30,64,0.753,0.76,6,-4.518,0,0.0859,0.446,3.13e-05,0.182,0.657,91.953,3,pop,0.43747014977145576,0.004059701492537314,0.015119402985074627,0.2088206878527774,0.43747014977145576,0.30022798492966407,0.034302072968490874
4u9Y4Z9i9VaAbBK7rW1Rha,Meet Me in the Hallway,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,227200,2017-05-12,70,0.537,0.383,2,-6.528,1,0.0247,0.747,0.00025,0.356,0.339,104.252,0,acoustic,0.5577901439645625,0.5577901439645625,0.28156810631229234,0.006,0.0660952380952381,0.046,0.04254651162790698
4B1rpPmQXwj78wk6aIGwwU,Two Ghosts,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,229813,2017-05-12,72,0.386,0.407,6,-7.095,0,0.0268,0.234,1.86e-06,0.0999,0.456,69.387,4,rnb,0.29,0.1861818181818182,0.11963636363636364,0.046,0.128,0.29,0.23018181818181818
33SNO8AaciGbNaQFkxvPrW,Kiwi,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,176386,2017-05-12,77,0.375,0.93,2,-2.631,1,0.0561,0.00064,0.0,0.318,0.491,147.124,3,pop,0.47071212121212125,0.044083333333333335,0.08481422924901186,0.0,0.47071212121212125,0.010090909090909091,0.3902994071146245
5LABCxgmP7DATATIJXOh6n,Ever Since New York,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,253386,2017-05-12,69,0.389,0.537,10,-6.761,1,0.0309,0.2,3.13e-06,0.125,0.383,127.964,1,country,0.5102691270893553,0.2515748320779173,0.5102691270893553,0.006188311688311688,0.10300587969645147,0.022737188552188554,0.10622466089577567
5Lbsc65org0b85kNsPkluY,Only Angel,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,291080,2017-05-12,70,0.554,0.842,5,-4.113,1,0.0397,0.287,0.0,0.106,0.348,114.036,1,country,0.5493219472264744,0.02942939064420305,0.5493219472264744,0.029828098102234343,0.290281919463783,0.023841374079303517,0.07729727048400169
4IWAyPf1KMq7JCyGeCjTeH,Whatever It Takes,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,5GlPAy2PRJW06GVFhKwGTl,201240,2017-06-23,0,0.675,0.649,1,-4.953,1,0.0315,0.0429,0.0,0.128,0.537,134.955,1,country,0.4401666846278633,0.030564080197296305,0.4401666846278633,0.08753350977729697,0.2907040968157028,0.08174882035613158,0.06928280822570917
33bURv895AN4FkBvgFo2dx,Woman,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,278800,2017-05-12,71,0.624,0.647,3,-4.68,0,0.0335,0.0169,0.0038,0.221,0.379,136.022,3,pop,0.3238461538461538,0.076,0.11215384615384616,0.104,0.3238461538461538,0.152,0.232
1IF5UcqRO42D12vYwceOY6,From the Dining Table,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,211960,2017-05-12,74,0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,0,acoustic,0.856963963963964,0.856963963963964,0.103,0.004,0.006,0.02001801801801802,0.01001801801801802
74ABBu8osxqmuFOAKcWWpG,Forgiveness,74XFHRwlV6OrjEM0A2NCMF,Paramore,1c9Sx7XdXuMptGyfCB6hHs,219760,2017-05-12,55,0.768,0.804,2,-7.351,1,0.0349,0.0611,0.00511,0.0695,0.776,112.028,5,rock,0.3148888888888889,0.12244444444444444,0.13677777777777778,0.05288888888888889,0.18482539682539686,0.1881746031746032,0.3148888888888889
2RJfK2pOvGpnxC255YOy5k,Rose-Colored Boy,74XFHRwlV6OrjEM0A2NCMF,Paramore,1c9Sx7XdXuMptGyfCB6hHs,212853,2017-05-12,66,0.768,0.826,5,-4.904,1,0.0335,0.00199,0.000374,0.031,0.926,114.997,3,pop,0.4864439865689866,0.024,0.10829914529914529,0.05630769230769231,0.4864439865689866,0.08038461538461539,0.24456456043956043
1sBhJGPUKrdRycgKxve70v,Hot2Touch,4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,6eBx4YwPpHIcdPmR9JBJT2,160825,2017-05-12,0,0.755,0.719,1,-5.316,0,0.0421,0.000875,1.53e-05,0.326,0.813,121.986,3,pop,0.5701996891996892,0.01,0.014,0.12755555555555556,0.5701996891996892,0.08209090909090909,0.19615384615384615
3Jrs7cC2OJNlNSy9VnDOMZ,Somethin Tells Me,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,194266,2017-05-26,54,0.735,0.588,5,-7.197,0,0.226,0.0356,0.0,0.107,0.435,90.002,2,hiphop,0.7412666384340298,4.3478260869565214e-05,0.002,0.7412666384340298,0.04024848484848485,0.21644139845661584,0.0
6t44iU80A0h8WQ7vc4OoRj,Fake Happy,74XFHRwlV6OrjEM0A2NCMF,Paramore,1c9Sx7XdXuMptGyfCB6hHs,235706,2017-05-12,62,0.734,0.626,7,-5.685,1,0.0458,0.076,6.54e-06,0.168,0.44,98.559,4,rnb,0.40470322196544084,0.0121,0.08572389277389277,0.09956155466222932,0.38565375484086134,0.40470322196544084,0.012257575757575755
2KklXplRtxMsBYo474Es0w,Be Mine,4AKwRarlmsUlLjIwt38NLw,Ofenbach,3tD94EmwfRLAX1SaZQvDhC,161322,2016-11-25,69,0.779,0.666,5,-7.361,1,0.0482,0.194,0.000556,0.0576,0.507,123.024,3,pop,0.3518,0.0345,0.10089090909090909,0.17660757575757577,0.3518,0.21642878787878786,0.11977272727272727
3UjSOJ00E1eLMcayBm827Q,Amar Pelos Dois,0GfYO21pue5u0sVEYk9HZO,Salvador Sobral,3zT1inKSRDpJvkAXGV7fBd,185080,2017-03-10,52,0.215,0.0952,5,-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,0,acoustic,0.6734661016949153,0.6734661016949153,0.26853389830508473,0.0,0.046,0.008,0.004
3vcHPShfJAFP3TtAAsTHsV,Hey Mamma - Radio Edit,3c55dzx6W0ZFs0frtEgIsm,Sunstroke Project,6uMfpuAnkW81UCjB3ytN3x,179625,2017-05-17,37,0.832,0.807,10,-5.946,0,0.11,0.222,0.00951,0.0681,0.641,110.113,4,rnb,0.3261375291375291,0.028,0.012641025641025642,0.23130011655011656,0.3243484848484849,0.3261375291375291,0.07757284382284382
3kXqUXnukwkpsxhW8emNC0,City Lights,3qMyym6ov558YgVuOOscEm,Blanche,5vDLBYwQkaDp5PmI7TCN7m,174576,2017-03-08,0,0.607,0.449,0,-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,4,rnb,0.49960000000000004,0.1432,0.047733333333333336,0.05106666666666666,0.0544,0.49960000000000004,0.204
1sCxVKWImDZSZKvG0U9B23,Bad Liar,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,1nIz2JbAAL6wK0HS6Wb9aC,214647,2017-05-18,0,0.953,0.41,1,-6.543,1,0.0705,0.175,0.0,0.0768,0.718,121.074,4,rnb,0.36655,0.042,0.0205,0.3165,0.195325,0.36655,0.059125
7fURZRPkB2S70sYR1naKTK,Black Hole Sun,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,1xHWwGSoF1DNE4hqgBRkJX,318000,1994-01-01,53,0.361,0.728,6,-8.519,1,0.0368,0.000291,0.000112,0.0701,0.155,105.768,5,rock,0.622,0.094,0.04,0.012,0.182,0.05,0.622
2xt2piJx6jlFkjS77YiqpL,Like a Stone,2ziB7fzrXBoh1HUPS6sVFn,Audioslave,7ysDeat0kDelEE7M6MUwXZ,293960,2002,49,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,3,pop,0.7697777777777778,0.03,0.04622222222222221,0.034,0.7697777777777778,0.074,0.046
21tuvt3CXIsNquc32v8jpc,Show Me How to Live,2ziB7fzrXBoh1HUPS6sVFn,Audioslave,7ysDeat0kDelEE7M6MUwXZ,277840,2002,42,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,5,rock,0.8875494071146245,0.007,0.01408695652173913,0.006,0.07936363636363637,0.006,0.8875494071146245
3czHCIPtkuw2TFk1SOOQkC,Spoonman,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,1xHWwGSoF1DNE4hqgBRkJX,246373,1994-01-01,42,0.268,0.794,0,-11.034,1,0.0341,2.85e-05,0.075,0.229,0.903,182.921,5,rock,0.6296923076923077,0.08,0.1123076923076923,0.028,0.134,0.016,0.6296923076923077
6B4JGMaqe1LaEMlsVzNdNM,Fell On Black Days,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,1xHWwGSoF1DNE4hqgBRkJX,281800,1994-01-01,42,0.389,0.641,4,-9.623,0,0.0328,0.00126,0.000943,0.18,0.546,203.015,5,rock,0.538,0.156,0.048,0.062,0.134,0.062,0.538
4OCzAGgyWsUKpdWufYywZm,Cochise,2ziB7fzrXBoh1HUPS6sVFn,Audioslave,7ysDeat0kDelEE7M6MUwXZ,222026,2002,39,0.452,0.873,9,-4.867,1,0.0613,0.000519,0.0,0.0592,0.433,80.473,5,rock,0.8159130434782609,0.016,0.020086956521739134,0.014,0.116,0.018,0.8159130434782609
3tM778lBLL9SjnN0OHWgHH,The Promise,0XHiH53dHrvbwfjYM7en7I,Chris Cornell,44xvS1Lm42hYEMorJxwQ7z,260836,2017-03-03,41,0.427,0.62,5,-7.768,0,0.0332,0.276,0.0,0.125,0.328,145.658,5,rock,0.3389119373776908,0.15022430845718518,0.132,0.05419178082191781,0.10883145131432802,0.2158405220288782,0.3389119373776908
6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,2mnDyPSNM02LMvniaMWnLl,204502,2017-05-18,0,0.869,0.485,6,-5.595,1,0.0545,0.246,0.0,0.0765,0.527,106.028,4,rnb,0.5132097402597402,0.059612698412698416,0.04341709956709957,0.18837662337662336,0.15496825396825395,0.5132097402597402,0.04041558441558441
2kVHAQKVtczchKctctzbtK,Swish Swish,6jJ0s89eD6GaHleKKya26X,Katy Perry,03ntx95u0wotf68NnE3aGw,242510,2017-06-09,0,0.836,0.716,5,-5.211,0,0.0549,0.0196,1.83e-05,0.101,0.534,119.938,3,pop,0.5835134708409865,0.0,0.00482051282051282,0.21392532428355954,0.5835134708409865,0.1575198067684424,0.040220885286498614
1SJtlNRJDeYHioymcvsqev,Crying in the Club,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,7s5gKFHMzzMHyLE2KFXNkR,216391,2017-05-18,71,0.334,0.617,6,-5.834,0,0.383,0.334,0.0,0.163,0.603,85.227,2,hiphop,0.6316666666666667,0.008,0.004,0.6316666666666667,0.096,0.25433333333333336,0.006
02LZ1fGJE8fB56yTlCVMEV,Switch,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,22Ew2RueUKAn2VWPnC2oca,189600,2017-05-19,0,0.914,0.624,11,-6.112,0,0.0531,0.00348,0.00389,0.395,0.346,109.977,2,hiphop,0.4353939393939394,0.014,0.01,0.4353939393939394,0.24206060606060606,0.23836363636363636,0.06018181818181818
3bWAqKDWg6u1davspr5IkS,OK,3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,5IgTY4yg7QK2kVVNrztnmo,189306,2017-05-19,64,0.653,0.81,7,-6.032,0,0.0558,0.118,0.0,0.126,0.583,121.951,3,pop,0.44133208978328176,0.009266666666666666,0.07600526315789474,0.09811333333333333,0.44133208978328176,0.23644653594771242,0.13883611111111113
3b5Li4QKDVBx1x7fQuu54a,Tired,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,1q1ayQAYMOacFE2fkXbkv2,192111,2017-05-19,64,0.69,0.876,2,-4.159,1,0.059,0.0428,0.0,0.147,0.493,123.994,3,pop,0.7172151142742708,0.006870638511814983,0.08345458285140643,0.0937464583188425,0.7172151142742708,0.05888940192227863,0.03982380412138672
6Pw3Gvw4wNMZfTYZa6IQal,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,4eDxmXSdCErBVeu2cRZ5hP,187787,2017-05-18,0,0.466,0.659,2,-6.077,1,0.115,0.00282,0.0,0.273,0.36,186.169,3,pop,0.36914285714285716,0.014,0.066,0.22671428571428573,0.36914285714285716,0.20014285714285715,0.124
7JhTr0G0gr3ESY3B9uqPi4,Dig Down,12Chz98pHFMPJEknJQMWvI,Muse,2mugumSqUWxhW2InJ9dPTv,228140,2017-05-18,0,0.325,0.418,0,-6.052,1,0.0582,0.08,0.000335,0.158,0.197,190.738,4,rnb,0.24957575757575756,0.14012121212121212,0.09412121212121212,0.07812121212121212,0.24406060606060606,0.24957575757575756,0.194
3dJj6o9o1fRgrojWjailuz,Nobody Can Save Me,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,5Eevxp2BCbWq25ZdiXRwYd,225546,2017-05-19,63,0.645,0.688,11,-4.749,1,0.0341,0.0107,0.0,0.186,0.433,139.957,3,pop,0.3569047822327513,0.018997285067873303,0.35528938580558356,0.05573791889150785,0.3569047822327513,0.09072142605480629,0.1223492019474778
34isqXjbTstbYwl2MfdzDq,Sorry for Now,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,5Eevxp2BCbWq25ZdiXRwYd,203653,2017-05-19,55,0.608,0.584,1,-6.652,1,0.0352,0.00995,0.0,0.203,0.251,94.956,3,pop,0.26370334524713285,0.05549605296664121,0.23988152066966986,0.12365040998217469,0.26370334524713285,0.17901455154123733,0.13825411959314396
1yxgsra98r3qAtxqiGZPiX,BUTTERFLY EFFECT,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,4fOw7xSDwqb58Z2Qia5j81,190677,2017-05-18,0,0.763,0.598,11,-6.865,1,0.0539,0.0714,0.0,0.112,0.182,140.987,2,hiphop,0.3947767859050467,0.018,0.0780945945945946,0.3947767859050467,0.12503590174024956,0.37365533037272164,0.010437387387387387
13X0XdLMOdtbXVtAj2ox4h,Besándote,4bw2Am3p9ji3mYsXNXtQcd,Piso 21,2Sjpwi9v5NttSeZFDvZzYf,181048,2017-04-21,54,0.724,0.809,7,-4.96,1,0.056,0.0345,0.0,0.169,0.496,95.037,3,pop,0.4313274081133415,0.006531045751633987,0.06027115565593826,0.24545452249938188,0.4313274081133415,0.2388566760605124,0.01755919191919192
3NgCzSW98SsqBdpYcnm4kv,I Have Questions,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,5vZ3Yotbw61UDCcyIfMcrr,221881,2017-05-21,60,0.393,0.555,10,-6.096,0,0.276,0.405,0.0,0.105,0.22,167.999,2,hiphop,0.4882333333333333,0.016,0.0,0.4882333333333333,0.09240000000000001,0.3773666666666667,0.026
6dVZCbi9CYtD9LjAHXRjIG,Mask Off (feat. Kendrick Lamar) - Remix,1RyvyyTE3xzB2ZywiAwp0i,Future,17FBoXK1NU2rvJBbzdzw0r,258426,2017-06-30,64,0.72,0.424,2,-11.964,1,0.387,0.0122,0.0126,0.453,0.228,150.01,2,hiphop,0.812,0.002,0.002,0.812,0.024,0.124,0.036
4gqMQftUs22F8pOGVn5Acr,Reminding Me,7blkMNJv8n9ceP9zlA4W2U,Shawn Hook,6X1lkkRDiOivjt2Y1UtVdA,209933,2017-04-21,0,0.603,0.55,9,-4.862,0,0.0397,0.116,0.0,0.106,0.265,132.858,4,rnb,0.4445929116090881,0.04415277777777777,0.05826666666666667,0.13150396825396826,0.2748753423591659,0.4445929116090881,0.046608333333333335
7bJwvubZZaoGE1AGEfu8Fi,One Last Time,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,2ZnzBwKw4e2SHpGvOTWnj4,197253,2014-08-21,0,0.624,0.618,8,-4.868,1,0.0322,0.115,3.3e-06,0.104,0.122,125.036,3,pop,0.4084383882218455,0.09064355806891153,0.272751635161313,0.04745230702251575,0.4084383882218455,0.07857125557694818,0.10214285594846605
6DXEZzM4wBa3EOl0NCNSvz,Did You See,2a0uxJgbvvIRI4GX8pYfcr,J Hus,6fUnZqjU3bwBOZIsQ4kN1Q,181413,2017-05-12,68,0.579,0.579,11,-6.787,0,0.394,0.387,0.0,0.17,0.842,104.757,2,hiphop,0.6492222222222221,0.006,0.006,0.6492222222222221,0.08222222222222222,0.24655555555555558,0.01
6jA8HL9i4QGzsj6fjoxp8Y,There for You,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,0OK35duHpTPnvqya2d4pnn,221904,2017-05-26,69,0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969,4,rnb,0.531989151959693,0.02232248640841876,0.01830486098094345,0.20271285889600846,0.11405142003970913,0.531989151959693,0.11061922171522712
11EDhDAVDtGPoSar6ootYA,Strangers,26VFTg2z8YR0cCuwLzESi2,Halsey,7GjG91tyHQNGEHzKJaqOi0,221205,2017-06-02,61,0.69,0.784,11,-4.724,1,0.056,0.01,4.08e-05,0.22,0.284,109.969,3,pop,0.5461161282971214,0.012222222222222221,0.0850107305936073,0.1436669576998344,0.5461161282971214,0.1406010083713851,0.07238295281582953
4c2W3VKsOFoIg2SFaO6DY5,Your Song,5CCwRZC6euC8Odo6y9X8jr,Rita Ora,6lrm01OVZZVmarH2XLSAXZ,180757,2017-05-25,65,0.855,0.624,1,-4.093,1,0.0488,0.158,0.0,0.0513,0.962,117.959,3,pop,0.37337878787878787,0.14006818181818181,0.05,0.15486363636363637,0.37337878787878787,0.24968939393939393,0.032
42NpUvd0I2kdIuMXX4nobE,Remember I Told You,4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,49YTck6dGWBTclrQLK161F,201826,2017-05-26,0,0.631,0.54,1,-5.742,1,0.257,0.147,5.87e-06,0.0711,0.814,112.868,4,rnb,0.4293757575757575,0.016,0.04818181818181818,0.28291111111111117,0.18280404040404039,0.4293757575757575,0.04072727272727273
2rUwQj4SWaP2anuGDtNpYR,Self-Made,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,167853,2017-05-26,55,0.932,0.702,7,-3.459,0,0.0904,0.00304,1.86e-05,0.267,0.533,143.001,3,pop,0.392,0.006,0.002,0.373,0.392,0.165,0.062
4IdAIZRVkwuQQnHpi529cn,No Longer Friends,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,134746,2017-05-26,55,0.651,0.663,11,-7.78,1,0.327,0.205,0.0,0.105,0.377,114.137,2,hiphop,0.7668857142857144,0.012285714285714287,0.02,0.7668857142857144,0.05738095238095238,0.12935238095238094,0.014095238095238095
0OVhQZkNe7lh0fQeH96EFW,Don't Get Too High,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,209040,2017-05-26,52,0.88,0.495,1,-3.476,1,0.0695,0.0148,1.47e-06,0.121,0.469,124.024,2,hiphop,0.48833333333333334,0.026033333333333332,0.01,0.48833333333333334,0.15466666666666665,0.3049666666666667,0.016
5GG3knKdxKWrNboRijxeKF,Run Me Dry,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,169266,2017-05-26,63,0.646,0.756,9,-9.017,0,0.488,0.393,3e-05,0.202,0.602,193.88,2,hiphop,0.59,0.016,0.008,0.59,0.074,0.268,0.044
4B2OmQGLBVB51aYNgUvXeM,Blowing Smoke,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,180013,2017-05-26,42,0.918,0.445,8,-4.008,1,0.166,0.0144,2.15e-06,0.123,0.292,127.961,2,hiphop,0.6035,0.024,0.006,0.6035,0.12,0.2245,0.022
3tuyK9qfen7lPMji9Saw3d,We Both Know,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,160906,2017-05-26,49,0.917,0.392,10,-5.108,0,0.316,0.16,0.000158,0.104,0.544,131.514,2,hiphop,0.47,0.032,0.0,0.47,0.15,0.342,0.006
6dxU7Xf9j2yNI7aCcT8W1g,Stay Blessed,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,246040,2017-05-26,44,0.585,0.485,5,-10.355,0,0.431,0.187,0.0,0.171,0.289,77.733,2,hiphop,0.8516666666666667,0.006,0.0,0.8516666666666667,0.002,0.1383333333333333,0.002
52LjL3x9tNh6C4eI6SMceX,Rain On Me (Intro),2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,145120,2017-05-26,41,0.471,0.564,1,-9.241,0,0.21,0.0236,3.89e-06,0.103,0.406,122.119,2,hiphop,0.48836574074074074,0.008074074074074074,0.008,0.48836574074074074,0.046125,0.38543518518518516,0.064
5xGH4fqJwvMynXn3dcmbpr,You Got It,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,176653,2017-05-26,47,0.788,0.485,11,-8.096,0,0.271,0.421,0.0,0.346,0.686,124.933,4,rnb,0.4496768270944741,0.022,0.006,0.4203949197860963,0.09786764705882353,0.4496768270944741,0.0040606060606060606
08QmhAybC6VHeG8gah84qA,Call Me,5H6xmHXjsq98NLbEjuE29f,NEIKED,69ndRp2kpEO8L7Msavdhei,182038,2017-05-26,0,0.589,0.549,8,-6.701,1,0.0598,0.103,0.0,0.311,0.657,106.307,4,rnb,0.41195628410233764,0.06805731354735933,0.22503488144496997,0.08528053875916008,0.13763349201868294,0.41195628410233764,0.07203749012749011
6O85MfGECKBqAK2MgSbCaj,Places,1bj5GrcLom5gZFF5t949Xl,Martin Solveig,2qGpT0C22qkBM2KLziCMGC,202745,2016-11-25,0,0.728,0.858,0,-3.866,0,0.0457,0.264,0.000761,0.158,0.638,122.01,3,pop,0.6912145535512646,0.03805970149253732,0.03136902246757082,0.09555165099161725,0.6912145535512646,0.0656175713896272,0.07818750010738296
3PEgB3fkiojxms35ntsTgs,More Than You Know,2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,67JIEtnPssg757z0tvgAcf,203000,2017-07-28,0,0.644,0.743,5,-5.002,0,0.0355,0.034,0.0,0.257,0.544,123.074,3,pop,0.5617083366175885,0.02422222222222222,0.08204599483204134,0.05242424242424243,0.5617083366175885,0.07054820431190245,0.20905099959200327
4nBhjVklA3Mtnyzshg4KmD,In Check,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,7nn2Iaphg0Vc1NCGULkhVo,198146,2017-05-26,46,0.454,0.212,5,-12.769,1,0.101,0.939,1.51e-06,0.11,0.416,115.999,0,acoustic,0.887609756097561,0.887609756097561,0.026292682926829267,0.02,0.004,0.062097560975609756,0.0
2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,0smWYh2nQsaZNonBGZpZMn,209142,2017-05-26,60,0.817,0.587,2,-6.502,1,0.108,0.052,0.00165,0.185,0.352,140.062,2,hiphop,0.6185666666666666,0.01,0.010083333333333335,0.6185666666666666,0.10848333333333333,0.2367,0.016166666666666666
1X8py2jInjgIQ9Y9roDQZC,Krantenwijk,3AlRiyjMywTVNzTcHbf9QT,Lil Kleine,4ZZmwKI7Q5riLcV8mR4in7,198836,2017-05-26,16,0.94,0.788,9,-4.035,0,0.126,0.575,0.0,0.124,0.908,120.014,2,hiphop,0.46964999999999996,0.002,0.008,0.46964999999999996,0.3876,0.1107,0.02205
1nX9KhK3Fff27SnrIor2Yb,4 AM,17lzZA2AlOHwCwFALHttmp,2 Chainz,5vvvo79z68vWj9yimoygfS,255560,2017-06-16,65,0.796,0.5,1,-7.21,1,0.425,0.118,0.0,0.155,0.227,75.012,2,hiphop,0.832,0.004,0.002,0.832,0.004,0.152,0.006
05rJdH2MRLJ3sQoEUO78qs,Paradinha,7FNnA9vBm6EKceENgCGRMb,Anitta,04BnICBN8E59qwuAPfA9pa,141316,2017-05-31,57,0.695,0.775,11,-5.041,0,0.0887,0.0117,0.191,0.0702,0.869,180.054,3,pop,0.322,0.006,0.012,0.14,0.322,0.206,0.314
3Ytr1SUCUi6J3L9dRFx5iH,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",738wLrAtLtCtFOLvQBXOXp,Major Lazer,52mrstSCAha3yK4X5KhBh4,225849,2017-05-31,39,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,3,pop,0.7281172605412257,0.0020597014925373136,0.012445933597319525,0.11976025820306205,0.7281172605412257,0.08829432378921719,0.04932252237663816
7LEydI5NfjY6mZfKwYIptZ,Down,1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,4Vnd3H0kmhG3lpLa2T4VtK,164985,2017-06-01,0,0.53,0.512,8,-7.094,1,0.133,0.0162,7.04e-05,0.128,0.401,196.121,4,rnb,0.4268703703703704,0.032074074074074074,0.028,0.31255555555555553,0.1,0.4268703703703704,0.1005
1wC93sZRGcTgKLN2UWRSwW,Perfect Places,163tK9Wjr9P9DmM0AVK7lm,Lorde,4JeJPyNnsB3tqnHR7RL5v5,221874,2017-06-16,0,0.621,0.574,1,-5.325,0,0.0555,0.00289,3.04e-05,0.128,0.537,104.344,4,rnb,0.307106038647343,0.018086956521739132,0.04013695652173913,0.2584461352657005,0.24022391304347826,0.307106038647343,0.136
7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,26VFTg2z8YR0cCuwLzESi2,Halsey,7GjG91tyHQNGEHzKJaqOi0,181279,2017-06-02,75,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,1,country,0.46740683244033804,0.018991205730849885,0.46740683244033804,0.10891875901875901,0.23047010464234047,0.06376953687242293,0.11044356129528969
